id,uuid,observed_on,obs_year,obs_month,quality_grade,license,latitude,longitude,positional_accuracy,coordinates_obscured,place_country_name,place_state_name,place_admin1_name,species_guess,scientific_name,common_name,taxon_genus_name,taxon_species_name,host_plant,Data_Category,num_identification_agreements,num_identification_disagreements,url,image_url,taxon_resolution,has_host_plant,is_research_grade,has_coords,coord_reliable
336657758,dee141a0-d8f5-4300-8b70-977bad4e39be,2026-01-30,2026,1,needs_id,CC-BY-NC,1.347393028,103.761673,,False,Singapore,West,West,Bactrocera hochii,Bactrocera hochii,,Bactrocera,Bactrocera hochii,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/336657758,https://inaturalist-open-data.s3.amazonaws.com/photos/611830147/medium.jpg,species,False,False,True,True
336670223,ade2deda-9588-405e-a861-6d7550d5780d,2026-01-30,2026,1,needs_id,,25.08910147,121.5940655,206.0,False,Taiwan,Taipei,Taipei,å—ç“œå¯¦è …,Zeugodacus tau,Tau Fly,Zeugodacus,Zeugodacus tau,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/336670223,https://static.inaturalist.org/photos/611854625/medium.jpg,species,False,False,True,True
336676991,ecf30771-86dc-4f2c-b82e-83c7674ddc26,2026-01-30,2026,1,needs_id,CC-BY-NC,,,47.0,True,,,,,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/336676991,https://inaturalist-open-data.s3.amazonaws.com/photos/611869283/medium.jpg,genus_or_higher,False,False,False,False
336820360,a975d3cd-df79-4af9-9c10-39eed53a5288,2026-01-14,2026,1,needs_id,CC-BY-NC,18.7615178,98.919709,70.0,False,Thailand,Chiang Mai,Chiang Mai,Zeugodacus scutellatus,Zeugodacus scutellatus,,Zeugodacus,Zeugodacus scutellatus,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/336820360,https://inaturalist-open-data.s3.amazonaws.com/photos/612157134/medium.jpg,species,False,False,True,True
336823275,bba58c8a-d9a7-4322-ac26-39791a6d6ba9,2026-01-23,2026,1,needs_id,CC-BY-NC,26.056324,119.380032,,False,China,Fujian,Fujian,å¯¡æ¯›å¯¦è …æ—,Dacini,,,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/336823275,https://inaturalist-open-data.s3.amazonaws.com/photos/612162364/medium.jpg,genus_or_higher,False,False,True,True
336860276,9ae441e8-6873-4769-94a9-d66c58b3d918,2023-12-24,2023,12,needs_id,,19.46202833,72.796595,,False,India,Maharashtra,Maharashtra,,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/336860276,https://static.inaturalist.org/photos/612236047/medium.jpg,species,False,False,True,True
336862134,a140c5a8-0891-4764-8be6-77baf2e2762f,2026-01-31,2026,1,needs_id,CC-BY-NC,25.10232654,56.03932674,200.0,False,United Arab Emirates,Ras Al Khaymah,Ras Al Khaymah,Dacus,Dacus,,Dacus,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/336862134,https://inaturalist-open-data.s3.amazonaws.com/photos/612238380/medium.jpg,genus_or_higher,False,False,True,True
336890030,b6602898-f297-4d86-8569-1630625ecd9f,2026-02-01,2026,2,research,CC-BY-NC,-27.5592744,151.9616545,398.0,False,Australia,Queensland,Queensland,Jarvis's Fruit Fly,Bactrocera jarvisi,Jarvis's Fruit Fly,Bactrocera,Bactrocera jarvisi,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/336890030,https://inaturalist-open-data.s3.amazonaws.com/photos/612296345/medium.jpg,species,False,True,True,True
336906639,a4ec5369-d87d-406e-8b4e-a9927342ae89,2026-02-01,2026,2,needs_id,CC-BY-NC,3.143636167,101.68592,21.0,False,Malaysia,Kuala Lumpur,Kuala Lumpur,,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/336906639,https://inaturalist-open-data.s3.amazonaws.com/photos/612332879/medium.jpg,genus_or_higher,False,False,True,True
336909893,c05ea995-cd9f-436e-97ee-6e253590fc6c,2026-02-01,2026,2,needs_id,,7.128552644,79.99501358,884.0,True,Sri Lanka,Gampaha,Gampaha,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/336909893,https://static.inaturalist.org/photos/612339248/medium.jpg,genus_or_higher,False,False,True,False
336916408,1d1c41f5-d5d0-48f6-a003-0f0645420461,2026-02-01,2026,2,needs_id,CC-BY-NC,7.869339727,80.64781744,6.0,False,Sri Lanka,Matale,Matale,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/336916408,https://inaturalist-open-data.s3.amazonaws.com/photos/612353138/medium.jpg,species,False,False,True,True
336937555,8fd110d8-5045-4011-861c-df6996f46807,2026-02-01,2026,2,needs_id,CC-BY-NC,1.311511667,103.80227,4.0,False,Singapore,Central,Central,,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/336937555,https://inaturalist-open-data.s3.amazonaws.com/photos/612396851/medium.jpg,species,False,False,True,True
336941823,8a65e52c-bc64-4145-8e80-08abf486b661,2026-02-01,2026,2,needs_id,CC-BY-NC,-13.41154986,48.30453698,460.0,False,Madagascar,Antsiranana,Antsiranana,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/336941823,https://inaturalist-open-data.s3.amazonaws.com/photos/612405517/medium.jpg,genus_or_higher,False,False,True,True
336943744,6e9e3c5a-221f-4b61-b398-47fc715f7882,2026-01-12,2026,1,research,,-28.75903261,31.90175179,5920.0,False,South Africa,KwaZulu-Natal,KwaZulu-Natal,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/336943744,https://static.inaturalist.org/photos/612408912/medium.jpg,species,False,True,True,True
337067987,d51e3786-3b0b-4de9-a2c2-d398ce983067,2026-02-02,2026,2,needs_id,CC-BY-NC,-33.2668468,151.5105003,4.0,True,Australia,New South Wales,New South Wales,,Bactrocera tryoni,Queensland Fruit Fly,Bactrocera,Bactrocera tryoni,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/337067987,https://inaturalist-open-data.s3.amazonaws.com/photos/612664559/medium.jpg,species,False,False,True,False
337088028,5a675ee5-6a1b-480e-9086-4dced5505430,2026-02-02,2026,2,research,CC-BY-NC,37.4855967,-1.930142468,4.0,False,Spain,AndalucÃ­a,AndalucÃ­a,olive fruit fly,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,1,0,https://www.inaturalist.org/observations/337088028,https://inaturalist-open-data.s3.amazonaws.com/photos/612703030/medium.jpg,species,True,True,True,True
337145674,132036e4-9d86-48fc-87bc-c9065158ac43,2026-02-03,2026,2,needs_id,CC-BY-NC,-21.0370195,149.0642083,2.0,False,Australia,Queensland,Queensland,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,3,0,https://www.inaturalist.org/observations/337145674,https://inaturalist-open-data.s3.amazonaws.com/photos/612818416/medium.jpg,genus_or_higher,False,False,True,True
337156172,b9b5b36f-5813-43ae-9a5f-3c06c7f892e0,2026-02-02,2026,2,research,CC-BY-NC,13.3532881,144.7556627,2458.0,False,Guam,Talofofo,Guam,Melon Fly,Bactrocera cucurbitae,Melon Fly,Bactrocera,Bactrocera cucurbitae,Cucurbitaceae,Interaction Study,1,0,https://www.inaturalist.org/observations/337156172,https://inaturalist-open-data.s3.amazonaws.com/photos/612838761/medium.jpg,species,True,True,True,True
337167842,6c15e278-33d1-4f0f-9169-552752d6f941,2026-02-03,2026,2,needs_id,CC-BY-NC,25.04097983,121.4524928,25.0,False,Taiwan,New Taipei,New Taipei,Dacini,Dacini,,,,Unknown,Occurrence Only,2,1,https://www.inaturalist.org/observations/337167842,https://inaturalist-open-data.s3.amazonaws.com/photos/612864007/medium.jpg,genus_or_higher,False,False,True,True
337174807,6444de0a-413f-4da7-8fa2-50b21eb0f5f5,2026-02-03,2026,2,needs_id,CC-BY-NC,25.58300765,85.1340151,,True,India,Bihar,Bihar,Melon Fly,Bactrocera cucurbitae,Melon Fly,Bactrocera,Bactrocera cucurbitae,Cucurbitaceae,Interaction Study,1,0,https://www.inaturalist.org/observations/337174807,https://inaturalist-open-data.s3.amazonaws.com/photos/612878211/medium.jpg,species,True,False,True,False
337191079,672c97ad-f397-401c-96ef-b8f0c8b7085b,2026-02-02,2026,2,research,CC-BY-NC,-27.49876618,152.9567858,5.0,False,Australia,Queensland,Queensland,Queensland Fruit Fly,Bactrocera tryoni,Queensland Fruit Fly,Bactrocera,Bactrocera tryoni,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/337191079,https://inaturalist-open-data.s3.amazonaws.com/photos/612913769/medium.jpg,species,False,True,True,True
337191707,1327e653-0e1f-40f8-85a0-c0a0b930f7e3,2026-02-03,2026,2,research,CC-BY-NC,-28.7189252,153.5497834,5.0,True,Australia,New South Wales,New South Wales,Bactrocera bancroftii,Bactrocera bancroftii,,Bactrocera,Bactrocera bancroftii,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/337191707,https://inaturalist-open-data.s3.amazonaws.com/photos/612915205/medium.jpg,species,False,True,True,False
337211174,ad692a4d-2a46-49a1-8ee6-621097ded6a2,2026-02-01,2026,2,needs_id,,10.15904617,76.43151855,33.0,False,India,Kerala,Kerala,,Zeugodacus tau,Tau Fly,Zeugodacus,Zeugodacus tau,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/337211174,https://static.inaturalist.org/photos/620180911/medium.jpg,species,False,False,True,True
337217393,dbde087f-c3e4-447b-948f-a70a09d7dba0,2025-05-18,2025,5,research,CC-BY-NC,10.37008889,76.17726944,,False,India,Kerala,Kerala,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/337217393,https://inaturalist-open-data.s3.amazonaws.com/photos/612967521/medium.jpg,species,False,True,True,True
337263663,ac38f01b-3bf0-41a8-ab59-34061740b6c4,2026-01-25,2026,1,needs_id,CC-BY-NC,25.05783577,55.73303246,100.0,True,United Arab Emirates,Sharjah,Sharjah,Dacus,Dacus,,Dacus,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/337263663,https://inaturalist-open-data.s3.amazonaws.com/photos/613058748/medium.jpg,genus_or_higher,False,False,True,False
337282265,81667c51-0640-4071-afcd-3037cf7ba8b7,2026-02-04,2026,2,research,CC-BY-NC,20.07118225,110.3293686,,False,China,Hainan,Hainan,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/337282265,https://inaturalist-open-data.s3.amazonaws.com/photos/613097682/medium.jpg,species,False,True,True,True
337297161,57b7e4d3-1191-4bd0-9e3b-6fa985a3919a,2026-02-04,2026,2,research,CC-BY-NC,-27.79642167,153.2684633,4.0,False,Australia,Queensland,Queensland,Cucumber Fruit Fly,Zeugodacus cucumis,Cucumber Fruit Fly,Zeugodacus,Zeugodacus cucumis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/337297161,https://inaturalist-open-data.s3.amazonaws.com/photos/613128492/medium.jpg,species,False,True,True,True
337297181,b212bc7e-9947-4ba9-b0ab-dd871cf7c46e,2026-02-04,2026,2,research,CC-BY-NC,-27.79639167,153.2684783,7.0,False,Australia,Queensland,Queensland,Solanum Fruit Fly,Bactrocera cacuminata,Solanum Fruit Fly,Bactrocera,Bactrocera cacuminata,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/337297181,https://inaturalist-open-data.s3.amazonaws.com/photos/613128547/medium.jpg,species,False,True,True,True
337300379,830a0406-401f-459e-b2d1-a75d402d3ee7,2026-02-04,2026,2,research,CC-BY-NC,-17.27704167,145.471925,5.0,False,Australia,Queensland,Queensland,Bactrocera bryoniae,Bactrocera bryoniae,,Bactrocera,Bactrocera bryoniae,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/337300379,https://inaturalist-open-data.s3.amazonaws.com/photos/613135380/medium.jpg,species,False,True,True,True
337312385,4fb6edb6-3e23-4cba-a7a3-6f2223e0c07a,2026-02-04,2026,2,research,CC-BY-NC,23.74489086,120.2636874,4.0,False,Taiwan,Taiwan,Taiwan,æ±æ–¹æžœå¯¦è …,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/337312385,https://inaturalist-open-data.s3.amazonaws.com/photos/613158866/medium.jpg,species,False,True,True,True
337315435,cd2cb09d-a2e9-4b33-b4c0-1de126df4b6a,2026-02-04,2026,2,needs_id,CC-BY-NC,30.52136419,106.4913864,,False,China,Sichuan,Sichuan,å—äºšé•žæžœå®žè‡,Zeugodacus tau,Tau Fly,Zeugodacus,Zeugodacus tau,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/337315435,https://inaturalist-open-data.s3.amazonaws.com/photos/613166123/medium.jpg,species,False,False,True,True
337318585,d2b48c5c-2edb-4069-828f-364814db2c6a,2018-12-19,2018,12,research,CC-BY-NC,39.48618001,-0.347435077,488.0,False,Spain,Comunidad Valenciana,Comunidad Valenciana,Bactrocera oleae,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,1,0,https://www.inaturalist.org/observations/337318585,https://inaturalist-open-data.s3.amazonaws.com/photos/613172954/medium.jpg,species,True,True,True,True
337318587,1c740903-445c-463c-b4ba-915d69005914,2011-09-15,2011,9,research,CC-BY-NC,39.7979015,-0.7022186,618.0,False,Spain,Comunidad Valenciana,Comunidad Valenciana,Bactrocera oleae,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,1,0,https://www.inaturalist.org/observations/337318587,https://inaturalist-open-data.s3.amazonaws.com/photos/613172953/medium.jpg,species,True,True,True,True
337318588,f4eb4fa3-1c1f-4388-a1ff-e3aeb6c871cd,2011-09-23,2011,9,research,CC-BY-NC,38.98445103,1.421723429,16997.0,False,Spain,Islas Baleares,Islas Baleares,Bactrocera oleae,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,1,0,https://www.inaturalist.org/observations/337318588,https://inaturalist-open-data.s3.amazonaws.com/photos/613172951/medium.jpg,species,True,True,True,False
337319372,ee28a9b1-e3fd-4dbd-88ad-8f56ef6285c7,2011-10-21,2011,10,research,CC-BY-NC,39.47848425,-0.447144689,3906.0,False,Spain,Comunidad Valenciana,Comunidad Valenciana,Bactrocera oleae,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,2,0,https://www.inaturalist.org/observations/337319372,https://inaturalist-open-data.s3.amazonaws.com/photos/613174444/medium.jpg,species,True,True,True,True
337319375,41ddc661-f080-49f9-9512-47ef70f0bdcd,2011-09-17,2011,9,research,CC-BY-NC,39.01052538,1.423773303,24953.0,False,Spain,Islas Baleares,Islas Baleares,Bactrocera oleae,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,2,0,https://www.inaturalist.org/observations/337319375,https://inaturalist-open-data.s3.amazonaws.com/photos/613174438/medium.jpg,species,True,True,True,False
337319376,069285a2-fae9-4bf4-9aac-8220421a580e,2005-12-25,2005,12,research,CC-BY-NC,38.92423285,1.389859185,30654.0,False,Spain,Islas Baleares,Islas Baleares,Bactrocera oleae,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,2,0,https://www.inaturalist.org/observations/337319376,https://inaturalist-open-data.s3.amazonaws.com/photos/613174453/medium.jpg,species,True,True,True,False
337319377,d0f30fd8-c5bf-4dee-8504-53441ee8ed72,2010-11-10,2010,11,research,CC-BY-NC,39.00964942,1.372678281,25907.0,False,Spain,Islas Baleares,Islas Baleares,Bactrocera oleae,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,2,0,https://www.inaturalist.org/observations/337319377,https://inaturalist-open-data.s3.amazonaws.com/photos/613174450/medium.jpg,species,True,True,True,False
337323408,a3b36111-920c-49da-a742-32e408044a9c,2026-02-01,2026,2,needs_id,,7.137081928,79.8036213,884.0,True,Sri Lanka,Gampaha,Gampaha,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/337323408,https://static.inaturalist.org/photos/613183005/medium.jpg,genus_or_higher,False,False,True,False
337353951,71d0073d-d3bf-4802-80e2-85e88297d4cf,2026-02-03,2026,2,needs_id,CC-BY-NC,12.76048786,121.774017,1238598.0,False,,,,Tau Fly,Zeugodacus tau,Tau Fly,Zeugodacus,Zeugodacus tau,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/337353951,https://inaturalist-open-data.s3.amazonaws.com/photos/613245068/medium.jpg,species,False,False,True,False
337381158,0869ce0f-e357-43b3-af59-c2b6be164aed,2026-02-05,2026,2,needs_id,CC-BY-NC,32.2017464,119.481542,1989.0,False,China,Jiangsu,Jiangsu,é•žæžœå®žè‡å±ž,Zeugodacus,,Zeugodacus,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/337381158,https://inaturalist-open-data.s3.amazonaws.com/photos/613301971/medium.jpg,genus_or_higher,False,False,True,True
337412919,29586d7d-804f-409a-bf0b-2bb616978eb3,2026-01-12,2026,1,needs_id,CC-BY-NC,16.35236,-16.27750667,,False,Senegal,Saint-Louis,Saint-Louis,Dacus longistylus,Dacus longistylus,,Dacus,Dacus longistylus,Calotropis procera,Interaction Study,0,0,https://www.inaturalist.org/observations/337412919,https://inaturalist-open-data.s3.amazonaws.com/photos/613370931/medium.jpg,species,True,False,True,True
337418873,3d7b9222-cec1-4d4c-a44f-f6f6496e36e9,2026-02-04,2026,2,needs_id,CC-BY-NC,24.58497285,123.9954521,3.0,True,Japan,Okinawa,Okinawa,,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/337418873,https://inaturalist-open-data.s3.amazonaws.com/photos/613383362/medium.jpg,genus_or_higher,False,False,True,False
337431983,b818576b-6cf6-4e26-83a2-da806d168974,2023-04-12,2023,4,needs_id,CC-BY-NC,35.1814506,136.9065571,16531.0,False,Japan,Aichi,Aichi,ã‚«ãƒœãƒãƒ£ãƒŸãƒã‚¨,Zeugodacus depressus,,Zeugodacus,Zeugodacus depressus,Cucurbitaceae,Interaction Study,0,0,https://www.inaturalist.org/observations/337431983,https://inaturalist-open-data.s3.amazonaws.com/photos/613408503/medium.jpg,species,True,False,True,False
337431985,4cd883f9-02f6-4e30-bd7a-13193f764574,2023-04-12,2023,4,needs_id,CC-BY-NC,35.1814506,136.9065571,16531.0,False,Japan,Aichi,Aichi,Zeugodacus depressus,Zeugodacus depressus,,Zeugodacus,Zeugodacus depressus,Cucurbitaceae,Interaction Study,0,0,https://www.inaturalist.org/observations/337431985,https://inaturalist-open-data.s3.amazonaws.com/photos/613408504/medium.jpg,species,True,False,True,False
337482040,cb4e1127-9827-41f0-bea3-a75ab183b477,2026-01-28,2026,1,needs_id,CC-BY-NC,1.349288569,103.7638802,353.0,False,Singapore,West,West,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/337482040,https://inaturalist-open-data.s3.amazonaws.com/photos/613511725/medium.jpg,species,False,False,True,True
337506697,2b4ab4c5-8c81-4f3e-8261-03159a72e591,2026-02-04,2026,2,research,CC-BY-NC,1.312650181,103.8137155,4.0,False,Singapore,Central,Central,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/337506697,https://inaturalist-open-data.s3.amazonaws.com/photos/613562135/medium.jpg,species,False,True,True,True
337535307,ef70305a-13de-44e5-832e-4e2db71a886b,2026-02-06,2026,2,needs_id,CC-BY-NC,43.42891432,3.575868933,2.0,False,France,Languedoc-Roussillon,Languedoc-Roussillon,Mouche de lâ€™Olive,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,0,0,https://www.inaturalist.org/observations/337535307,https://inaturalist-open-data.s3.amazonaws.com/photos/613618054/medium.jpg,species,True,False,True,True
337536294,92422088-9fc3-4fcd-9dae-3173333d94c3,2026-02-04,2026,2,needs_id,CC-BY-NC,25.03570884,55.13976865,35.0,False,United Arab Emirates,Dubay,Dubay,Dacus persicus,Dacus persicus,,Dacus,Dacus persicus,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/337536294,https://inaturalist-open-data.s3.amazonaws.com/photos/613620049/medium.jpg,species,False,False,True,True
337536397,b7f43e7e-d47e-426a-a4ee-0d164bca1784,2026-02-04,2026,2,needs_id,CC-BY-NC,25.03578934,55.13957318,91.0,False,United Arab Emirates,Dubay,Dubay,Dacus persicus,Dacus persicus,,Dacus,Dacus persicus,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/337536397,https://inaturalist-open-data.s3.amazonaws.com/photos/613620240/medium.jpg,species,False,False,True,True
337541784,51558f0b-1dff-4864-8332-67a830e18460,2026-02-06,2026,2,needs_id,CC-BY-NC,30.52139472,106.4914779,,False,China,Sichuan,Sichuan,é•žæžœå®žè‡å±ž,Zeugodacus,,Zeugodacus,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/337541784,https://inaturalist-open-data.s3.amazonaws.com/photos/613631258/medium.jpg,genus_or_higher,False,False,True,True
337610039,db6dde62-e352-45c9-9a2b-0efe2272bb3a,2026-01-29,2026,1,needs_id,CC-BY-NC,-6.094519705,141.3036258,187.0,False,Papua New Guinea,Western Province,Western,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/337610039,https://inaturalist-open-data.s3.amazonaws.com/photos/613769612/medium.jpg,genus_or_higher,False,False,True,True
337642695,ffcdda24-d085-477e-858c-faec868f655a,2015-03-30,2015,3,needs_id,CC-BY-NC-SA,24.7318892,121.0828871,235.0,False,Taiwan,Taiwan,Taiwan,å—ç“œå¯¦è …,Zeugodacus tau,Tau Fly,Zeugodacus,Zeugodacus tau,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/337642695,https://inaturalist-open-data.s3.amazonaws.com/photos/613841286/medium.jpg,species,False,False,True,True
337659527,6f380438-b803-4bf8-aec3-edb517dd069d,2026-02-07,2026,2,research,CC-BY,2.390726976,102.1862884,210.0,False,Malaysia,Melaka,Melaka,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/337659527,https://inaturalist-open-data.s3.amazonaws.com/photos/613874855/medium.jpg,species,False,True,True,True
337661600,caf090ca-047f-432a-b422-52612111ca39,2025-12-09,2025,12,needs_id,CC-BY-NC,35.70311389,139.5488889,10.0,False,Japan,Tokyo,Tokyo,ãƒŸã‚¹ã‚¸ãƒŸãƒã‚¨,Zeugodacus scutellatus,,Zeugodacus,Zeugodacus scutellatus,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/337661600,https://inaturalist-open-data.s3.amazonaws.com/photos/613878969/medium.jpg,species,False,False,True,True
337688140,fb4dfe55-7647-4c5d-98b0-1d70bb8f8016,2026-02-07,2026,2,needs_id,,7.107206652,79.98076259,884.0,True,Sri Lanka,Gampaha,Gampaha,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/337688140,https://static.inaturalist.org/photos/613931795/medium.jpg,genus_or_higher,False,False,True,False
337695009,b0c1da2f-c9af-49de-a92e-85d73d8fca9c,2026-02-06,2026,2,needs_id,CC-BY-NC,39.86188616,4.226294048,68.0,False,Spain,Islas Baleares,Islas Baleares,olive fruit fly,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,0,0,https://www.inaturalist.org/observations/337695009,https://inaturalist-open-data.s3.amazonaws.com/photos/613945496/medium.jpg,species,True,False,True,True
337748942,3199319f-bee8-4c19-97e9-cdf5bfbd2585,2026-02-08,2026,2,research,CC-BY-NC,-37.72280649,145.1111555,1534.0,False,Australia,Victoria,Victoria,Queensland Fruit Fly,Bactrocera tryoni,Queensland Fruit Fly,Bactrocera,Bactrocera tryoni,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/337748942,https://inaturalist-open-data.s3.amazonaws.com/photos/614057396/medium.jpg,species,False,True,True,True
337762048,716f40da-522e-4f63-a409-1d9840adbd5f,2025-12-18,2025,12,needs_id,,12.930395,77.58487,10.0,False,India,Karnataka,Karnataka,,Bactrocera cucurbitae,Melon Fly,Bactrocera,Bactrocera cucurbitae,Cucurbitaceae,Interaction Study,0,0,https://www.inaturalist.org/observations/337762048,https://static.inaturalist.org/photos/614085450/medium.jpg,species,True,False,True,True
337907611,57c335d1-d278-4bf8-8abc-1035385762f8,2026-02-09,2026,2,needs_id,CC-BY-NC,14.58459159,121.1757093,26121.0,False,Philippines,Rizal,Rizal,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/337907611,https://inaturalist-open-data.s3.amazonaws.com/photos/614382951/medium.jpg,genus_or_higher,False,False,True,False
337933884,bb8fe1a8-3639-461d-8577-4c5a655d526f,2026-02-05,2026,2,needs_id,CC-BY-NC,-6.901820099,107.624146,61.0,False,Indonesia,Jawa Barat,Jawa Barat,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/337933884,https://inaturalist-open-data.s3.amazonaws.com/photos/614435764/medium.jpg,genus_or_higher,False,False,True,True
337938515,6d309e16-6a7b-4f81-bf40-c8f481b61d4b,2026-02-07,2026,2,needs_id,CC-BY-NC,24.56248434,123.8156381,3.0,True,Japan,Okinawa,Okinawa,,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/337938515,https://inaturalist-open-data.s3.amazonaws.com/photos/614447230/medium.jpg,genus_or_higher,False,False,True,False
337943605,18f9c1ad-1f3a-4df5-81f7-ad4ab74bdf20,2025-06-13,2025,6,needs_id,CC-BY-NC,21.02038817,75.56869196,115.0,False,India,Maharashtra,Maharashtra,Dacus persicus,Dacus persicus,,Dacus,Dacus persicus,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/337943605,https://inaturalist-open-data.s3.amazonaws.com/photos/614454783/medium.jpg,species,False,False,True,True
337943956,4670bc97-9d6e-4eae-8d58-6fdb60da7170,2025-07-28,2025,7,needs_id,CC-BY-NC,1.065948,34.19492339,,False,Uganda,Mbale,Mbale,Melon Fly,Bactrocera cucurbitae,Melon Fly,Bactrocera,Bactrocera cucurbitae,Cucurbitaceae,Interaction Study,0,0,https://www.inaturalist.org/observations/337943956,https://inaturalist-open-data.s3.amazonaws.com/photos/614457613/medium.jpg,species,True,False,True,True
